id,handle,text,is_retweet,original_author,time,entities,cleaned_text
6.94985e+17,realDonaldTrump,Thank you New Hampshire! #MakeAmericaGreatAgain #FITN https://t.co/4EFJbQxJGW,False,,2016-02-03T20:44:37,"{'media': [{'display_url': 'pic.twitter.com/4EFJbQxJGW', 'expanded_url': 'http://twitter.com/realDonaldTrump/status/694984862122561536/photo/1', 'sizes': {'large': {'h': 1024, 'resize': 'fit', 'w': 1022}, 'medium': {'h': 601, 'resize': 'fit', 'w': 600}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'small': {'h': 341, 'resize': 'fit', 'w': 340}}, 'id_str': '694984779918368768', 'indices': [54, 77], 'id': 694984779918368768, 'url': 'https://t.co/4EFJbQxJGW', 'media_url_https': 'https://pbs.twimg.com/media/CaUU-aNWYAA32Cd.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CaUU-aNWYAA32Cd.jpg'}], 'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': [{'text': 'MakeAmericaGreatAgain', 'indices': [25, 47]}, {'text': 'FITN', 'indices': [48, 53]}]}",thank you new hampshire makeamericagreatagain fitn httpstcoefjbqxjgw
6.94985e+17,realDonaldTrump,"Dr. Ben Carson blasted Ted Cruz for ""deceit and dirty tricks and lies.""",False,,2016-02-03T20:44:28,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",dr ben carson blasted ted cruz for deceit and dirty tricks and lies
6.94979e+17,realDonaldTrump,"Cruz just lied again- I am, and have been totally against #ObamaCare- repeal and replace!",False,,2016-02-03T20:22:46,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': [{'text': 'ObamaCare', 'indices': [58, 68]}]}",cruz just lied again i am and have been totally against obamacare repeal and replace
6.94965e+17,realDonaldTrump,The State of Iowa should disqualify Ted Cruz from the most recent election on the basis that he cheated- a total fraud!,False,,2016-02-03T19:25:08,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",the state of iowa should disqualify ted cruz from the most recent election on the basis that he cheated a total fraud
6.94964e+17,realDonaldTrump,This was sent out from Ted Cruz- as Iowans arrived at their caucus sites to vote. #CruzFraud https://t.co/tRM7KUCrSU,False,,2016-02-03T19:20:55,"{'media': [{'display_url': 'pic.twitter.com/tRM7KUCrSU', 'expanded_url': 'http://twitter.com/realDonaldTrump/status/694963798273323008/photo/1', 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'small': {'h': 289, 'resize': 'fit', 'w': 340}, 'large': {'h': 515, 'resize': 'fit', 'w': 605}, 'medium': {'h': 511, 'resize': 'fit', 'w': 600}}, 'id_str': '694963792703131649', 'indices': [93, 116], 'id': 694963792703131649, 'url': 'https://t.co/tRM7KUCrSU', 'media_url_https': 'https://pbs.twimg.com/media/CaUB4yvUEAEPbf3.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CaUB4yvUEAEPbf3.jpg'}], 'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': [{'text': 'CruzFraud', 'indices': [82, 92]}]}",this was sent out from ted cruz as iowans arrived at their caucus sites to vote cruzfraud httpstcotrmkucrsu
6.94961e+17,realDonaldTrump,I will be interviewed on @greta at 7:00 P.M. Enjoy! @FoxNews,False,,2016-02-03T19:09:38,"{'user_mentions': [{'id_str': '16031927', 'name': 'Greta Van Susteren', 'id': 16031927, 'screen_name': 'greta', 'indices': [25, 31]}, {'id_str': '1367531', 'name': 'Fox News', 'id': 1367531, 'screen_name': 'FoxNews', 'indices': [52, 60]}], 'symbols': [], 'urls': [], 'hashtags': []}",i will be interviewed on greta at  pm enjoy foxnews
6.9489e+17,realDonaldTrump,"Based on the fraud committed by Senator Ted Cruz during the Iowa Caucus, either a new election should take place or Cruz results nullified.",False,,2016-02-03T14:28:59,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",based on the fraud committed by senator ted cruz during the iowa caucus either a new election should take place or cruz results nullified
6.94888e+17,realDonaldTrump,"And finally, Cruz strongly told thousands of caucusgoers (voters) that Trump was strongly in favor of ObamaCare and ""choice"" - a total lie!",False,,2016-02-03T14:21:03,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",and finally cruz strongly told thousands of caucusgoers voters that trump was strongly in favor of obamacare and choice  a total lie
6.94886e+17,realDonaldTrump,The Voter Violation certificate gave poor marks to the unsuspecting voter(grade of F) and told them to clear it up by voting for Cruz. Fraud,False,,2016-02-03T14:10:53,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",the voter violation certificate gave poor marks to the unsuspecting votergrade of f and told them to clear it up by voting for cruz fraud
6.94885e+17,realDonaldTrump,"Many people voted for Cruz over Carson because of this Cruz fraud. Also, Cruz sent out a VOTER VIOLATION certificate to thousands of voters.",False,,2016-02-03T14:07:25,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",many people voted for cruz over carson because of this cruz fraud also cruz sent out a voter violation certificate to thousands of voters
6.94882e+17,realDonaldTrump,"During primetime of the Iowa Caucus, Cruz put out a release that @RealBenCarson was quitting the race, and to caucus (or vote) for Cruz.",False,,2016-02-03T13:56:48,"{'user_mentions': [{'id_str': '1180379185', 'name': 'Dr. Ben Carson', 'id': 1180379185, 'screen_name': 'RealBenCarson', 'indices': [65, 79]}], 'symbols': [], 'urls': [], 'hashtags': []}",during primetime of the iowa caucus cruz put out a release that realbencarson was quitting the race and to caucus or vote for cruz
6.9488e+17,realDonaldTrump,"Ted Cruz didn't win Iowa, he stole it. That is why all of the polls were so wrong and why he got far more votes than anticipated. Bad!",False,,2016-02-03T13:47:33,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",ted cruz didnt win iowa he stole it that is why all of the polls were so wrong and why he got far more votes than anticipated bad
6.9475e+17,realDonaldTrump,Great job on @donlemon tonight @kayleighmcenany  @cherijacobus begged us for a job. We said no and she went hostile. A real dummy! @CNN,False,,2016-02-03T05:12:23,"{'user_mentions': [{'id_str': '16051471', 'name': 'Don Lemon', 'id': 16051471, 'screen_name': 'donlemon', 'indices': [13, 22]}, {'id_str': '259001548', 'name': 'Kayleigh McEnany', 'id': 259001548, 'screen_name': 'kayleighmcenany', 'indices': [31, 47]}, {'id_str': '467726691', 'name': 'Cheri Jacobus', 'id': 467726691, 'screen_name': 'CheriJacobus', 'indices': [49, 62]}, {'id_str': '759251', 'name': 'CNN', 'id': 759251, 'screen_name': 'CNN', 'indices': [131, 135]}], 'symbols': [], 'urls': [], 'hashtags': []}",great job on donlemon tonight kayleighmcenany  cherijacobus begged us for a job we said no and she went hostile a real dummy cnn
6.94647e+17,realDonaldTrump,"On my way to New Hampshire- expecting a big and spirited crowd! 
#FITN #Trump2016 
https://t.co/oUg1ErD0j7 https://t.co/9Hb7JO3wrZ",False,,2016-02-02T22:23:53,"{'media': [{'display_url': 'pic.twitter.com/9Hb7JO3wrZ', 'expanded_url': 'http://twitter.com/realDonaldTrump/status/694647454365552640/photo/1', 'sizes': {'medium': {'h': 632, 'resize': 'fit', 'w': 600}, 'small': {'h': 358, 'resize': 'fit', 'w': 340}, 'large': {'h': 1024, 'resize': 'fit', 'w': 972}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'id_str': '694647396672806912', 'indices': [107, 130], 'id': 694647396672806912, 'url': 'https://t.co/9Hb7JO3wrZ', 'media_url_https': 'https://pbs.twimg.com/media/CaPiIHrVIAAIjeQ.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CaPiIHrVIAAIjeQ.jpg'}], 'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'facebook.com/DonaldTrump/po…', 'expanded_url': 'https://www.facebook.com/DonaldTrump/posts/10156599412210725:0', 'indices': [83, 106], 'url': 'https://t.co/oUg1ErD0j7'}], 'hashtags': [{'text': 'FITN', 'indices': [65, 70]}, {'text': 'Trump2016', 'indices': [71, 81]}]}","on my way to new hampshire expecting a big and spirited crowd 
fitn trump 
httpstcoougerdj httpstcohbjowrz"
6.94612e+17,realDonaldTrump,"Anybody who watched all of Ted Cruz's far too long, rambling, overly flamboyant speech last nite would say that was his Howard Dean moment!",False,,2016-02-02T20:02:48,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",anybody who watched all of ted cruzs far too long rambling overly flamboyant speech last nite would say that was his howard dean moment
6.94607e+17,realDonaldTrump,"""@stephbewitching @realDonaldTrump All you haters need to realize Trump got the second highest vote in history. And he's never held office!""",False,,2016-02-02T19:44:56,"{'user_mentions': [{'id_str': '3583902020', 'name': 'Stephanie Burch', 'id': 3583902020, 'screen_name': 'stephbewitching', 'indices': [1, 17]}, {'id_str': '25073877', 'name': 'Donald J. Trump', 'id': 25073877, 'screen_name': 'realDonaldTrump', 'indices': [18, 34]}], 'symbols': [], 'urls': [], 'hashtags': []}",stephbewitching realdonaldtrump all you haters need to realize trump got the second highest vote in history and hes never held office
6.94607e+17,realDonaldTrump,"""@restorereality  Iowa is meaningless...keep pushing forward, run the table in NH SC NV and Super Tuesday. America needs you! #TrumpTrain""",False,,2016-02-02T19:41:15,"{'user_mentions': [{'id_str': '255181901', 'name': 'Restore Reality', 'id': 255181901, 'screen_name': 'restorereality', 'indices': [1, 16]}], 'symbols': [], 'urls': [], 'hashtags': [{'text': 'TrumpTrain', 'indices': [126, 137]}]}",restorereality  iowa is meaninglesskeep pushing forward run the table in nh sc nv and super tuesday america needs you trumptrain
6.94605e+17,realDonaldTrump,#VoteTrump2016 a real leader that truly cares about America &amp; our values. He wants to bring prosperity back 2 USA https://t.co/rdm1bJUatP,True,namusca,2016-02-02T19:33:38,"{'user_mentions': [{'id_str': '159334308', 'name': 'Elizabeth Curtiss', 'id': 159334308, 'screen_name': 'namusca', 'indices': [3, 11]}], 'symbols': [], 'urls': [], 'hashtags': [{'text': 'VoteTrump2016', 'indices': [13, 27]}]}",votetrump a real leader that truly cares about america amp our values he wants to bring prosperity back  usa httpstcordmbjuatp
6.94604e+17,realDonaldTrump,"""@ellenEspence @realDonaldTrump Amazing job in Iowa! Cruz just barely won.""",False,,2016-02-02T19:30:44,"{'user_mentions': [{'id_str': '158276384', 'name': 'Vote Trump', 'id': 158276384, 'screen_name': 'ellenEspence', 'indices': [1, 14]}, {'id_str': '25073877', 'name': 'Donald J. Trump', 'id': 25073877, 'screen_name': 'realDonaldTrump', 'indices': [15, 31]}], 'symbols': [], 'urls': [], 'hashtags': []}",ellenespence realdonaldtrump amazing job in iowa cruz just barely won
6.94603e+17,realDonaldTrump,"""@93101Dianne @realDonaldTrump if you can do that well in Iowa then I see you acing it in all other significant states. Momentum is growing""",False,,2016-02-02T19:25:49,"{'user_mentions': [{'id_str': '25898956', 'name': 'SantaBarbara Dianne', 'id': 25898956, 'screen_name': '93101Dianne', 'indices': [1, 13]}, {'id_str': '25073877', 'name': 'Donald J. Trump', 'id': 25073877, 'screen_name': 'realDonaldTrump', 'indices': [14, 30]}], 'symbols': [], 'urls': [], 'hashtags': []}",dianne realdonaldtrump if you can do that well in iowa then i see you acing it in all other significant states momentum is growing
6.94602e+17,realDonaldTrump,Remarkable how cost-effective Post says Trump campaign was per vote and stunning how much Jeb spent per vote.  https://t.co/A28DyAHKuq,True,JoeNBC,2016-02-02T19:22:35,"{'user_mentions': [{'id_str': '21619519', 'name': 'Joe Scarborough', 'id': 21619519, 'screen_name': 'JoeNBC', 'indices': [3, 10]}], 'symbols': [], 'urls': [], 'hashtags': []}",remarkable how costeffective post says trump campaign was per vote and stunning how much jeb spent per vote  httpstcoadyahkuq
6.94602e+17,realDonaldTrump,"""@LoreWestphal @realDonaldTrump You MUST win the Presidency in 2016 !!!""",False,,2016-02-02T19:21:24,"{'user_mentions': [{'id_str': '1890829446', 'name': 'HanneLore Westphal', 'id': 1890829446, 'screen_name': 'LoreWestphal', 'indices': [1, 14]}, {'id_str': '25073877', 'name': 'Donald J. Trump', 'id': 25073877, 'screen_name': 'realDonaldTrump', 'indices': [15, 31]}], 'symbols': [], 'urls': [], 'hashtags': []}",lorewestphal realdonaldtrump you must win the presidency in  
6.946e+17,realDonaldTrump,".@Morning_Joe  @mikebarnicle on @realDonaldTrump: He finished 2nd but he made the turn successfully like a pro""",False,,2016-02-02T19:15:55,"{'user_mentions': [{'id_str': '254117355', 'name': 'Morning Joe', 'id': 254117355, 'screen_name': 'Morning_Joe', 'indices': [1, 13]}, {'id_str': '46479416', 'name': 'Mike Barnicle', 'id': 46479416, 'screen_name': 'mikebarnicle', 'indices': [15, 28]}, {'id_str': '25073877', 'name': 'Donald J. Trump', 'id': 25073877, 'screen_name': 'realDonaldTrump', 'indices': [32, 48]}], 'symbols': [], 'urls': [], 'hashtags': []}",morningjoe  mikebarnicle on realdonaldtrump he finished nd but he made the turn successfully like a pro
6.94595e+17,realDonaldTrump,The #CruzCrew prevailed! Smart for @MarcoRubio to keep his speech short &amp; sweet. Ditto for @realDonaldTrump who was brief &amp; gracious.,True,IngrahamAngle,2016-02-02T18:55:03,"{'user_mentions': [{'id_str': '50769180', 'name': 'Laura Ingraham', 'id': 50769180, 'screen_name': 'IngrahamAngle', 'indices': [3, 17]}, {'id_str': '15745368', 'name': 'Marco Rubio', 'id': 15745368, 'screen_name': 'marcorubio', 'indices': [54, 65]}, {'id_str': '25073877', 'name': 'Donald J. Trump', 'id': 25073877, 'screen_name': 'realDonaldTrump', 'indices': [114, 130]}], 'symbols': [], 'urls': [], 'hashtags': [{'text': 'CruzCrew', 'indices': [23, 32]}]}",the cruzcrew prevailed smart for marcorubio to keep his speech short amp sweet ditto for realdonaldtrump who was brief amp gracious
6.94561e+17,realDonaldTrump,"I don't believe I have been given any credit by the voters for self-funding my campaign, the only one. I will keep doing, but not worth it!",False,,2016-02-02T16:39:05,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",i dont believe i have been given any credit by the voters for selffunding my campaign the only one i will keep doing but not worth it
6.94559e+17,realDonaldTrump,I will be talking about my wonderful experience in Iowa and the simultaneous unfair treatment by the media-later in New Hampshire. Big crowd,False,,2016-02-02T16:34:02,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",i will be talking about my wonderful experience in iowa and the simultaneous unfair treatment by the medialater in new hampshire big crowd
6.94558e+17,realDonaldTrump,The media has not covered my long-shot great finish in Iowa fairly. Brought in record voters and got second highest vote total in history!,False,,2016-02-02T16:29:05,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",the media has not covered my longshot great finish in iowa fairly brought in record voters and got second highest vote total in history
6.94554e+17,realDonaldTrump,"Because I was told I could not do well in Iowa, I spent very little there - a fraction of Cruz &amp; Rubio. Came in a strong second. Great honor",False,,2016-02-02T16:14:24,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",because i was told i could not do well in iowa i spent very little there  a fraction of cruz amp rubio came in a strong second great honor
6.94552e+17,realDonaldTrump,My experience in Iowa was a great one. I started out with all of the experts saying I couldn't do well there and ended up in 2nd place. Nice,False,,2016-02-02T16:03:21,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",my experience in iowa was a great one i started out with all of the experts saying i couldnt do well there and ended up in nd place nice
6.94262e+17,realDonaldTrump,"CEDAR RAPIDS --

TRUMP'S DAUGHT IVANKA:

""I can just say without equivocation, my father will make America great again.""",True,kevcirilli,2016-02-01T20:53:10,"{'user_mentions': [{'id_str': '15570213', 'name': 'Kevin Cirilli', 'id': 15570213, 'screen_name': 'kevcirilli', 'indices': [3, 14]}], 'symbols': [], 'urls': [], 'hashtags': []}","cedar rapids 

trumps daught ivanka

i can just say without equivocation my father will make america great again"
6.94258e+17,realDonaldTrump,"Sat down w/ @EricTrump @DonaldJTrumpJr here in Iowa.  Talked God, @realDonaldTrump late night tweets https://t.co/zLFMx4r57r",True,ErinBurnett,2016-02-01T20:35:46,"{'user_mentions': [{'id_str': '322603418', 'name': 'Erin Burnett', 'id': 322603418, 'screen_name': 'ErinBurnett', 'indices': [3, 15]}, {'id_str': '39349894', 'name': 'Eric Trump', 'id': 39349894, 'screen_name': 'EricTrump', 'indices': [29, 39]}, {'id_str': '39344374', 'name': 'Donald Trump Jr.', 'id': 39344374, 'screen_name': 'DonaldJTrumpJr', 'indices': [40, 55]}, {'id_str': '25073877', 'name': 'Donald J. Trump', 'id': 25073877, 'screen_name': 'realDonaldTrump', 'indices': [83, 99]}], 'symbols': [], 'urls': [], 'hashtags': []}",sat down w erictrump donaldjtrumpjr here in iowa  talked god realdonaldtrump late night tweets httpstcozlfmxrr
6.9415e+17,realDonaldTrump,It all begins today - WE WILL FINALLY TAKE OUR COUNTRY BACK AND MAKE AMERICA GREAT AGAIN!,False,,2016-02-01T13:25:20,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",it all begins today  we will finally take our country back and make america great again
6.9399e+17,realDonaldTrump,"Join us! #CaucusForTrump
11am WATERLOO: https://t.co/DGw5Yk2iSi
1:30pm CEDER RAPIDS: https://t.co/6WZTqOy4TW https://t.co/yyjQ1iFT2x",False,,2016-02-01T02:51:22,"{'media': [{'display_url': 'pic.twitter.com/yyjQ1iFT2x', 'expanded_url': 'http://twitter.com/realDonaldTrump/status/693989991953739777/photo/1', 'sizes': {'medium': {'h': 600, 'resize': 'fit', 'w': 600}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'large': {'h': 1024, 'resize': 'fit', 'w': 1024}, 'small': {'h': 340, 'resize': 'fit', 'w': 340}}, 'id_str': '693989983405760512', 'indices': [109, 132], 'id': 693989983405760512, 'url': 'https://t.co/yyjQ1iFT2x', 'media_url_https': 'https://pbs.twimg.com/media/CaGMNoaUYAAaZz_.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CaGMNoaUYAAaZz_.jpg'}], 'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'eventbrite.com/e/donald-j-tru…', 'expanded_url': 'https://www.eventbrite.com/e/donald-j-trump-in-waterloo-ia-tickets-21034938066', 'indices': [40, 63], 'url': 'https://t.co/DGw5Yk2iSi'}, {'display_url': 'eventbrite.com/e/donald-j-tru…', 'expanded_url': 'https://www.eventbrite.com/e/donald-j-trump-in-cedar-rapids-iowa-tickets-20961131308', 'indices': [85, 108], 'url': 'https://t.co/6WZTqOy4TW'}], 'hashtags': [{'text': 'CaucusForTrump', 'indices': [9, 24]}]}","join us caucusfortrump
am waterloo httpstcodgwykisi
pm ceder rapids httpstcowztqoytw httpstcoyyjqiftx"
6.93902e+17,realDonaldTrump,.@DonaldJTrumpJr &amp; his wife @MrsVanessaTrump attended the #SnowflakeGardenBrunch- here w/ Governor @TerryBranstad. https://t.co/mgLh9Im9QI,False,,2016-01-31T21:03:18,"{'media': [{'display_url': 'pic.twitter.com/mgLh9Im9QI', 'expanded_url': 'http://twitter.com/realDonaldTrump/status/693902396485799936/photo/1', 'sizes': {'medium': {'h': 600, 'resize': 'fit', 'w': 600}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'large': {'h': 1024, 'resize': 'fit', 'w': 1024}, 'small': {'h': 340, 'resize': 'fit', 'w': 340}}, 'id_str': '693902386004234240', 'indices': [119, 142], 'id': 693902386004234240, 'url': 'https://t.co/mgLh9Im9QI', 'media_url_https': 'https://pbs.twimg.com/media/CaE8iyqUEAAdwNK.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CaE8iyqUEAAdwNK.jpg'}], 'user_mentions': [{'id_str': '39344374', 'name': 'Donald Trump Jr.', 'id': 39344374, 'screen_name': 'DonaldJTrumpJr', 'indices': [1, 16]}, {'id_str': '475802156', 'name': 'Vanessa Trump', 'id': 475802156, 'screen_name': 'MrsVanessaTrump', 'indices': [32, 48]}, {'id_str': '84406725', 'name': 'Terry Branstad', 'id': 84406725, 'screen_name': 'TerryBranstad', 'indices': [103, 117]}], 'symbols': [], 'urls': [], 'hashtags': [{'text': 'SnowflakeGardenBrunch', 'indices': [62, 84]}]}",donaldjtrumpjr amp his wife mrsvanessatrump attended the snowflakegardenbrunch here w governor terrybranstad httpstcomglhimqi
6.93867e+17,realDonaldTrump,Watch @IvankaTrump show you how easy it is to #CaucusForTrump in Iowa! #IACaucus Video: https://t.co/Bf4J2OBtUU https://t.co/4Ma5JSkFu7,False,,2016-01-31T18:40:42,"{'media': [{'display_url': 'pic.twitter.com/4Ma5JSkFu7', 'expanded_url': 'http://twitter.com/realDonaldTrump/status/693866510578651138/photo/1', 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'small': {'h': 190, 'resize': 'fit', 'w': 340}, 'large': {'h': 572, 'resize': 'fit', 'w': 1024}, 'medium': {'h': 335, 'resize': 'fit', 'w': 600}}, 'id_str': '693866502840188928', 'indices': [112, 135], 'id': 693866502840188928, 'url': 'https://t.co/4Ma5JSkFu7', 'media_url_https': 'https://pbs.twimg.com/media/CaEb6HdVAAAmEK4.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CaEb6HdVAAAmEK4.jpg'}], 'user_mentions': [{'id_str': '52544275', 'name': 'Ivanka Trump', 'id': 52544275, 'screen_name': 'IvankaTrump', 'indices': [6, 18]}], 'symbols': [], 'urls': [{'display_url': 'facebook.com/DonaldTrump/vi…', 'expanded_url': 'https://www.facebook.com/DonaldTrump/videos/10156587731980725/', 'indices': [88, 111], 'url': 'https://t.co/Bf4J2OBtUU'}], 'hashtags': [{'text': 'CaucusForTrump', 'indices': [46, 61]}, {'text': 'IACaucus', 'indices': [71, 80]}]}",watch ivankatrump show you how easy it is to caucusfortrump in iowa iacaucus video httpstcobfjobtuu httpstcomajskfu
6.9384e+17,realDonaldTrump,"Trump winning over Latino Republicans, poll says | New York Post https://t.co/yiC3zavrmi",True,CLewandowski_,2016-01-31T16:53:28,"{'user_mentions': [{'id_str': '4121225056', 'name': 'Corey R. Lewandowski', 'id': 4121225056, 'screen_name': 'CLewandowski_', 'indices': [3, 17]}], 'symbols': [], 'urls': [{'display_url': 'nypost.com/2016/01/31/tru…', 'expanded_url': 'http://nypost.com/2016/01/31/trump-winning-over-latino-republicans-poll-says/', 'indices': [84, 107], 'url': 'https://t.co/yiC3zavrmi'}], 'hashtags': []}",trump winning over latino republicans poll says  new york post httpstcoyiczavrmi
6.93838e+17,realDonaldTrump,So nice to get an endorsement from the founder and owner of Pizza Ranch in Iowa! A great guy and great places! #CaucusForTrump,False,,2016-01-31T16:47:44,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': [{'text': 'CaucusForTrump', 'indices': [111, 126]}]}",so nice to get an endorsement from the founder and owner of pizza ranch in iowa a great guy and great places caucusfortrump
6.93833e+17,realDonaldTrump,"It is time to take back our country- and MAKE AMERICA GREAT AGAIN!
#CaucusForTrump Video: https://t.co/y9Fa8Ut6IP https://t.co/bJ6a0t9Pv2",False,,2016-01-31T16:26:39,"{'media': [{'display_url': 'pic.twitter.com/bJ6a0t9Pv2', 'expanded_url': 'http://twitter.com/realDonaldTrump/status/693832776844378113/photo/1', 'sizes': {'medium': {'h': 337, 'resize': 'fit', 'w': 600}, 'small': {'h': 191, 'resize': 'fit', 'w': 340}, 'large': {'h': 506, 'resize': 'fit', 'w': 900}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'id_str': '693832769051320320', 'indices': [114, 137], 'id': 693832769051320320, 'url': 'https://t.co/bJ6a0t9Pv2', 'media_url_https': 'https://pbs.twimg.com/media/CaD9OjTUYAAsEHx.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CaD9OjTUYAAsEHx.jpg'}], 'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'facebook.com/DonaldTrump/vi…', 'expanded_url': 'https://www.facebook.com/DonaldTrump/videos/10156591076765725/', 'indices': [90, 113], 'url': 'https://t.co/y9Fa8Ut6IP'}], 'hashtags': [{'text': 'CaucusForTrump', 'indices': [67, 82]}]}","it is time to take back our country and make america great again
caucusfortrump video httpstcoyfautip httpstcobjatpv"
6.93808e+17,realDonaldTrump,I will be interviewed on Face The Nation with @jdickerson this morning. Enjoy!,False,,2016-01-31T14:47:07,"{'user_mentions': [{'id_str': '4119741', 'name': 'John Dickerson', 'id': 4119741, 'screen_name': 'jdickerson', 'indices': [46, 57]}], 'symbols': [], 'urls': [], 'hashtags': []}",i will be interviewed on face the nation with jdickerson this morning enjoy
6.93807e+17,realDonaldTrump,I am in Iowa. Will be interviewed on This Week With @GStephanopoulos  this morning. ENJOY!,False,,2016-01-31T14:44:00,"{'user_mentions': [{'id_str': '17074440', 'name': 'GeorgeStephanopoulos', 'id': 17074440, 'screen_name': 'GStephanopoulos', 'indices': [52, 68]}], 'symbols': [], 'urls': [], 'hashtags': []}",i am in iowa will be interviewed on this week with gstephanopoulos  this morning enjoy
6.93806e+17,realDonaldTrump,"If I would have done the last debate, a record would have been set (instead of the poor ratings recieved). Also, VETS got $6,000,000.",False,,2016-01-31T14:40:25,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",if i would have done the last debate a record would have been set instead of the poor ratings recieved also vets got 
6.93804e+17,realDonaldTrump,"By not doing the failed, poorly rated debate, I was able to make the point of not allowing ""unfairness"" - while raising $6,000,000 for VETS.",False,,2016-01-31T14:32:03,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",by not doing the failed poorly rated debate i was able to make the point of not allowing unfairness  while raising  for vets
6.93802e+17,realDonaldTrump,"Wow, just saw an ad - Cruz is lying on so many levels. There is nobody more against ObamaCare than me, will repeal &amp; replace. He lies!",False,,2016-01-31T14:22:35,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",wow just saw an ad  cruz is lying on so many levels there is nobody more against obamacare than me will repeal amp replace he lies
6.93785e+17,realDonaldTrump,"Ted Cruz is in trouble for not reporting his bank borrowing in his very important Financial Disclosure Form. Very low interest loans, scam!",False,,2016-01-31T13:16:37,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",ted cruz is in trouble for not reporting his bank borrowing in his very important financial disclosure form very low interest loans scam
6.93782e+17,realDonaldTrump,"Ted Cruz is totally unelectable, if he even gets to run (born in Canada). Will loose big to Hillary. Polls show I beat Hillary easily! WIN!",False,,2016-01-31T13:06:25,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",ted cruz is totally unelectable if he even gets to run born in canada will loose big to hillary polls show i beat hillary easily win
6.93778e+17,realDonaldTrump,"I will be going to church in Iowa this morning with my wife, Melania. After church I will be making two speeches and touring the State!",False,,2016-01-31T12:49:34,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",i will be going to church in iowa this morning with my wife melania after church i will be making two speeches and touring the state
6.93776e+17,realDonaldTrump,".@bobvanderplaats is a total phony and con man. When I wouldn't give him free hotel rooms and much more, he endorsed Cruz. @foxandfriends",False,,2016-01-31T12:42:28,"{'user_mentions': [{'id_str': '19602035', 'name': 'Bob Vander Plaats', 'id': 19602035, 'screen_name': 'bobvanderplaats', 'indices': [1, 17]}, {'id_str': '15513604', 'name': 'FOX & Friends', 'id': 15513604, 'screen_name': 'foxandfriends', 'indices': [123, 137]}], 'symbols': [], 'urls': [], 'hashtags': []}",bobvanderplaats is a total phony and con man when i wouldnt give him free hotel rooms and much more he endorsed cruz foxandfriends
