id,handle,text,time,retweet_count,favorite_count,engagement,cleaned_text,cleaned_text_no_stopwords,themes,is_repeated,sentiment,sentiment_score
7.24e+17,realDonaldTrump,Lynne Ryan -- just read your great story in the NY Times -- I am proud of you. Thanks! https://t.co/zVmhYsd4ir,2016-04-23T20:29:50,4389,15201,19590,lynne ryan  just read your great story in the ny times  i am proud of you thanks,lynne ryan read story ny times,Other,No,Positive,0.6
7.24e+17,HillaryClinton,Puerto Rico Zika fact-finding mission for @HillaryClinton. WIC clinics educating &amp; providing kits for pregnant women https://t.co/8DEj6HOKhZ,2016-04-23T19:46:54,314,645,959,puerto rico zika factfinding mission for hillaryclinton wic clinics educating amp providing kits for pregnant women,puerto rico zika factfinding mission wic clinics educating providing kits pregnant women,Women,No,Positive,0.3333333333333333
7.24e+17,realDonaldTrump,"Thank you Delaware! #Trump2016 
#MakeAmericaGreatAgain #TrumpTrain
https://t.co/qLXTzQPbEj https://t.co/ofhbM9bcOI",2016-04-23T19:30:58,3335,9273,12608,"thank you delaware trump 
makeamericagreatagain trumptrain",delaware trumptrain,Other,No,Neutral,0.0
7.24e+17,realDonaldTrump,"Thank you Bridgeport, Connecticut!
#MakeAmericaGreatAgain #Trump2016
https://t.co/GCtTKnNq06 https://t.co/qcuDCyBzCN",2016-04-23T19:27:18,2460,8014,10474,"thank you bridgeport connecticut
makeamericagreatagain trump",bridgeport connecticut,Other,No,Neutral,0.0
7.24e+17,HillaryClinton,"Tenemos que actuar ahora para proteger a los puertorriqueños (del Zika), especialmente a las mujeres embarazadas. https://t.co/h93oQDo5sq",2016-04-23T19:03:04,411,827,1238,tenemos que actuar ahora para proteger a los puertorriqueos del zika especialmente a las mujeres embarazadas,tenemos actuar ahora para proteger los puertorriqueos del zika especialmente las mujeres embarazadas,Other,No,Neutral,0.0
7.24e+17,HillaryClinton,"Donald Trump is going to try to take Mitt Romney's ""etch-a-sketch"" approach to the general election. Don't let him.
https://t.co/Az2A0UQqeq",2016-04-23T18:20:17,1264,1449,2713,donald trump is going to try to take mitt romneys etchasketch approach to the general election dont let him,try mitt romneys etchasketch approach,Other,No,Positive,0.05000000000000002
7.24e+17,realDonaldTrump,"Thank you Waterbury, Connecticut!
#MakeAmericaGreatAgain #Trump2016
https://t.co/5eZ5nVQbE9 https://t.co/OoQAAKWUUq",2016-04-23T16:10:15,2757,9122,11879,"thank you waterbury connecticut
makeamericagreatagain trump",waterbury connecticut,Other,No,Neutral,0.0
7.24e+17,HillaryClinton,We learned a lot from Dr. Rullan: how Zika has affected other parts of the world &amp; what early data is showing now. https://t.co/RMZe4WmZd8,2016-04-23T15:46:59,243,467,710,we learned a lot from dr rullan how zika has affected other parts of the world amp what early data is showing now,learned lot dr rullan zika affected data,Other,No,Neutral,-0.012499999999999997
7.24e+17,HillaryClinton,Does Trump think he can fool us into forgetting his hateful rhetoric? Sad! https://t.co/0Vvw0m36ZX,2016-04-23T15:12:06,1497,2711,4208,does trump think he can fool us into forgetting his hateful rhetoric sad,fool forgetting hateful rhetoric sad,Other,No,Negative,-0.5
7.24e+17,realDonaldTrump,"#MakeAmericaGreatAgain
Video: https://t.co/Dsa2v9X3ol https://t.co/aGUHmO98Xm",2016-04-23T14:44:49,3304,8925,12229,"makeamericagreatagain
video",video,Other,No,Neutral,0.0
7.24e+17,HillaryClinton,Zika has reached the U.S. and we can't wait any longer to act. Tell Congress to address this public health crisis: https://t.co/H0jvAG9rZ2,2016-04-23T14:02:22,946,1658,2604,zika has reached the us and we cant wait any longer to act tell congress to address this public health crisis,zika reached wait act congress address public health crisis,Other,No,Neutral,0.0
7.24e+17,realDonaldTrump,Pennsylvania: Cast your vote for Trump for POTUS &amp; ALSO vote for the TRUMP DELEGATES in your congressional district! https://t.co/1utaLLMfUa,2016-04-23T13:58:30,7774,16173,23947,pennsylvania cast your vote for trump for potus amp also vote for the trump delegates in your congressional district,pennsylvania cast delegates congressional district,Other,No,Neutral,0.0
7.24e+17,realDonaldTrump,"Will be spending the day campaigning in Connecticut, another state where jobs are being stolen by other countries. I will stop this fast!",2016-04-23T12:37:16,4323,13401,17724,will be spending the day campaigning in connecticut another state where jobs are being stolen by other countries i will stop this fast,spending campaigning connecticut jobs stolen countries fast,Economy,No,Neutral,0.037500000000000006
7.24e+17,HillaryClinton,"We all know Donald Trump says offensive things about women. Here's what he says about policies that benefit women.
https://t.co/YMV0rvwFnf",2016-04-23T02:18:39,4859,9000,13859,we all know donald trump says offensive things about women heres what he says about policies that benefit women,offensive women policies benefit women,Women,No,Neutral,0.0
7.24e+17,realDonaldTrump,"Thank you Pennsylvania! #Trump2016
https://t.co/Y3UBsxBQmg https://t.co/ie23QdsVTe",2016-04-23T01:17:58,3932,11233,15165,thank you pennsylvania trump,pennsylvania,Other,No,Neutral,0.0
7.24e+17,HillaryClinton,All children should live &amp; grow up in a healthy world. That’s why it's so important we #ActOnClimate. https://t.co/Sjd8DT8FDX #EarthDay,2016-04-23T00:58:08,559,1477,2036,all children should live amp grow up in a healthy world thats why its so important we actonclimate  earthday,children grow healthy actonclimate earthday,Families,No,Positive,0.34545454545454546
7.24e+17,HillaryClinton,Passover is a chance to gather with loved ones and recommit to fighting all forms of injustice. Chag sameach to those celebrating. -H,2016-04-23T00:03:51,1399,4342,5741,passover is a chance to gather with loved ones and recommit to fighting all forms of injustice chag sameach to those celebrating h,passover chance gather loved ones recommit fighting forms injustice chag sameach celebrating,Other,No,Positive,0.7
7.24e+17,realDonaldTrump,"Thank you Indiana! Was great seeing everyone on Wednesday! I will be back soon! #Trump2016
https://t.co/mWfLxYKPbk https://t.co/62DKEm5XVm",2016-04-23T00:03:07,4321,12746,17067,thank you indiana was great seeing everyone on wednesday i will be back soon trump,indiana seeing wednesday,Other,No,Positive,0.4
7.24e+17,realDonaldTrump,"Thank you California! See you soon!
#MakeAmericaGreatAgain #Trump2016
https://t.co/uJCqbQYYWR https://t.co/8rqI4mQ3Tw",2016-04-22T23:33:20,4568,12069,16637,"thank you california see you soon
makeamericagreatagain trump",california,Other,No,Neutral,0.0
7.24e+17,realDonaldTrump,"Thank you, @DonaldJTrumpJr! #Trump2016 #MakeAmericaGreatAgain 
https://t.co/FJXjkZAAQf https://t.co/0NQLzbwuFo",2016-04-22T22:21:03,3424,10788,14212,thank you donaldjtrumpjr trump makeamericagreatagain,donaldjtrumpjr,Other,No,Neutral,0.0
7.24e+17,HillaryClinton,"Para dejarle un mejor futuro a nuestros niños, tenemos que proteger el futuro de nuestro planeta. #DiaDeLaTierra https://t.co/BUdyIdA5lz",2016-04-22T22:01:23,665,1461,2126,para dejarle un mejor futuro a nuestros nios tenemos que proteger el futuro de nuestro planeta diadelatierra,para dejarle mejor futuro nuestros nios tenemos proteger futuro nuestro planeta diadelatierra,Other,No,Neutral,0.0
7.24e+17,HillaryClinton,"In ten years, we can generate enough renewable energy to power every home in America. #EarthDay
https://t.co/k7EGD4G4dK",2016-04-22T20:58:58,1439,2834,4273,in ten years we can generate enough renewable energy to power every home in america earthday,ten generate renewable energy power home earthday,Other,No,Neutral,0.0
7.24e+17,HillaryClinton,"Trump saying awful things about women isn't the most offensive thing about him.

His policies are.
https://t.co/8MxorbLaCm",2016-04-22T20:17:49,784,1129,1913,"trump saying awful things about women isnt the most offensive thing about him

his policies are",awful women offensive policies,Women,No,Negative,-0.25
7.24e+17,HillaryClinton,"We need a leader who will deliver on Paris &amp; go further to cut emissions, install enough renewable energy to power every home in America.",2016-04-22T19:39:18,307,687,994,we need a leader who will deliver on paris amp go further to cut emissions install enough renewable energy to power every home in america,leader deliver paris cut emissions install renewable energy power home,Other,No,Neutral,0.0
7.24e+17,HillaryClinton,We celebrate #earthday by signing a historic accord—one that will have unmatched impact on our environment &amp; society https://t.co/vjVBXzTulE,2016-04-22T19:33:49,536,1205,1741,we celebrate earthday by signing a historic accordone that will have unmatched impact on our environment amp society,celebrate earthday signing historic accordone unmatched impact environment society,Other,No,Neutral,0.0
7.24e+17,HillaryClinton,Proud of my friend @GovernorVA for continuing to break down barriers to voting. -H https://t.co/sL6NBLKwho,2016-04-22T18:52:21,788,1728,2516,proud of my friend governorva for continuing to break down barriers to voting h,friend governorva continuing break barriers voting,Other,No,Positive,0.32222222222222224
7.24e+17,HillaryClinton,"The climate is changing.
Republican policies aren't.

RT if you agree we need to #ActOnClimate.
https://t.co/8UUzG6RbVt",2016-04-22T18:26:14,2441,3125,5566,"the climate is changing
republican policies arent

rt if you agree we need to actonclimate",climate changing policies arent rt agree actonclimate,Other,No,Neutral,0.0
7.24e+17,HillaryClinton,"Under Donald Trump, the pay gap would remain yuge. https://t.co/vyWOykLtZf",2016-04-22T17:40:26,410,688,1098,under donald trump the pay gap would remain yuge,gap remain yuge,Other,No,Neutral,0.0
7.24e+17,realDonaldTrump,"Thank you for the incredible support, Maryland! This is a movement!
#MakeAmericaGreatAgain #Trump2016
https://t.co/Uyq4sTYb0l",2016-04-22T17:35:37,5505,15295,20800,"thank you for the incredible support maryland this is a movement
makeamericagreatagain trump",incredible maryland movement,Other,No,Positive,0.9
7.24e+17,HillaryClinton,We need to act on Zika—fast. Add your name and tell Congress: approve emergency funding now to keep families safe. https://t.co/H0jvAG9rZ2,2016-04-22T16:47:22,539,994,1533,we need to act on zikafast add your name and tell congress approve emergency funding now to keep families safe,act zikafast add name congress approve emergency funding families safe,Families,No,Positive,0.5
7.24e+17,HillaryClinton,"""It is not enough to be on the money. You need to be making the money."" —Hillary on ensuring equal pay for women",2016-04-22T16:04:21,991,2311,3302,it is not enough to be on the money you need to be making the money hillary on ensuring equal pay for women,money money ensuring equal women,Economy,Yes,Neutral,0.0
7.24e+17,HillaryClinton,"""It is not enough to be on the money. You need to be making the money."" —Hillary on ensuring equal pay for women",2016-04-22T16:04:21,991,2311,3302,it is not enough to be on the money you need to be making the money hillary on ensuring equal pay for women,money money ensuring equal women,Women,Yes,Neutral,0.0
7.24e+17,HillaryClinton,Zika is a threat to public health &amp; we have to act now. Tell Congress to approve funding to address this crisis: https://t.co/KjmWMDOgDl -H,2016-04-22T15:27:46,681,1175,1856,zika is a threat to public health amp we have to act now tell congress to approve funding to address this crisis  h,zika threat public health act congress approve funding address crisis,Other,No,Neutral,0.0
7.24e+17,HillaryClinton,Proud the U.S. is signing the Paris climate deal. What better way to celebrate Earth Day than taking action to help save our planet? -H,2016-04-22T15:12:49,1373,3607,4980,proud the us is signing the paris climate deal what better way to celebrate earth day than taking action to help save our planet h,signing paris climate deal celebrate earth taking action save planet,Other,No,Positive,0.46666666666666673
7.24e+17,realDonaldTrump,I met Prince on numerous occasions. He was an amazing talent and wonderful guy. He will be greatly missed!,2016-04-22T15:00:11,6844,26353,33197,i met prince on numerous occasions he was an amazing talent and wonderful guy he will be greatly missed,met prince numerous occasions talent wonderful guy greatly missed,Other,No,Positive,0.6000000000000001
7.24e+17,HillaryClinton,"To make a better future for our kids, we've got to protect the future of our planet. Happy Earth Day. https://t.co/jRPtmo4Qzi",2016-04-22T13:40:40,2153,5355,7508,to make a better future for our kids weve got to protect the future of our planet happy earth day,future kids weve protect future planet happy earth,Families,No,Positive,0.325
7.23e+17,HillaryClinton,Conoce la historia de un gimnasio en Nueva York ayudando a concienciar sobre la encarcelación masiva. https://t.co/ee4TG3DPTG,2016-04-22T12:28:15,245,503,748,conoce la historia de un gimnasio en nueva york ayudando a concienciar sobre la encarcelacin masiva,conoce historia gimnasio nueva ayudando concienciar encarcelacin masiva,Other,No,Neutral,0.0
7.23e+17,HillaryClinton,"""To all the people who supported Sen. Sanders, I believe there's much more that unites us than divides us."" —Hillary https://t.co/oGJ0BwYWuI",2016-04-22T00:15:30,2619,6898,9517,to all the people who supported sen sanders i believe theres much more that unites us than divides us hillary,supported sen sanders theres unites divides,Other,No,Positive,0.5
7.23e+17,HillaryClinton,"It isn't enough to just say we support equal pay for women. We have to do everything we can to make it a reality.
https://t.co/okNk0RDPmi",2016-04-21T23:08:26,1432,3233,4665,it isnt enough to just say we support equal pay for women we have to do everything we can to make it a reality,equal women reality,Women,No,Neutral,0.0
7.23e+17,HillaryClinton,.@HillaryClinton Reflects On @prince's Passing w/ @MsPattyJackson https://t.co/sBNoWmEYdv #Prince #HillaryClinton https://t.co/jVaPziCCdF,2016-04-21T22:27:05,568,1238,1806,hillaryclinton reflects on princes passing w mspattyjackson  prince hillaryclinton,reflects princes passing mspattyjackson prince,Other,No,Neutral,0.0
7.23e+17,realDonaldTrump,Cruz said Kasich should leave because he couldn't get to 1237. Now he can't get to 1237. Drop out LYIN' Ted.,2016-04-21T22:16:27,8507,22791,31298,cruz said kasich should leave because he couldnt get to  now he cant get to  drop out lyin ted,kasich leave couldnt drop lyin,Other,No,Neutral,0.0
7.23e+17,realDonaldTrump,Both Ted Cruz and John Kasich have no path to victory. They should both drop out of the race so that the Republican Party can unify!,2016-04-21T21:47:21,8744,25181,33925,both ted cruz and john kasich have no path to victory they should both drop out of the race so that the republican party can unify,john kasich path victory drop race unify,Other,No,Neutral,0.0
7.23e+17,HillaryClinton,"""Once you've paid your debt to society, your voting rights should be returned immediately."" —Hillary on @GMA
https://t.co/ZlyKOYwsOo",2016-04-21T21:23:19,1657,3701,5358,once youve paid your debt to society your voting rights should be returned immediately hillary on gma,youve paid debt society voting returned immediately gma,Other,No,Neutral,0.0
7.23e+17,HillaryClinton,A few bad actors supply the vast majority of guns used in crimes. We need to stop them. https://t.co/fLUBDiGFQ6 https://t.co/bFNQ4LeGcn,2016-04-21T20:08:37,874,1670,2544,a few bad actors supply the vast majority of guns used in crimes we need to stop them,actors supply vast majority guns crimes,Other,No,Negative,-0.3
7.23e+17,HillaryClinton,Gun violence is an epidemic. We cannot become indifferent to these losses. https://t.co/ozcS4v6jJX,2016-04-21T19:03:32,935,2524,3459,gun violence is an epidemic we cannot become indifferent to these losses,gun violence epidemic indifferent losses,Other,No,Neutral,0.0
7.23e+17,HillaryClinton,"""We have got to address the unequal effects of the criminal justice system on people of color."" —Hillary on @GMA
https://t.co/87mBLdLnAr",2016-04-21T18:05:54,1178,2677,3855,we have got to address the unequal effects of the criminal justice system on people of color hillary on gma,address unequal effects criminal justice system color gma,Other,No,Negative,-0.4
7.23e+17,HillaryClinton,"If anything else killed 33,000 people per year, Congress would take action. It's time to #StopGunViolence. https://t.co/PoTp8Mirei",2016-04-21T16:43:02,2065,4137,6202,if anything else killed  people per year congress would take action its time to stopgunviolence,else killed congress action stopgunviolence,Other,No,Neutral,-0.05
7.23e+17,HillaryClinton,"In which Hillary reacts to @NBCSNL Hillary skits on @GMA.
https://t.co/6Hcc0V8u3q",2016-04-21T15:44:47,1042,2516,3558,in which hillary reacts to nbcsnl hillary skits on gma,reacts nbcsnl skits gma,Other,No,Neutral,0.0
7.23e+17,HillaryClinton,Hillary Clinton Talks Female Equality in 1988 @GMA Appearance https://t.co/a3ioOpX1XV #TBT #HillaryOnGMA https://t.co/up6blfzFSb,2016-04-21T14:53:34,499,977,1476,hillary clinton talks female equality in  gma appearance  tbt hillaryongma,talks female equality gma appearance tbt hillaryongma,Other,No,Neutral,0.0
7.23e+17,realDonaldTrump,Senator Ted Cruz has been MATHEMATICALLY ELIMINATED from race. He said Kasich should get out for same reason. I think both should get out!,2016-04-21T10:22:03,9844,26740,36584,senator ted cruz has been mathematically eliminated from race he said kasich should get out for same reason i think both should get out,senator mathematically eliminated race kasich reason,Other,No,Neutral,0.0
7.23e+17,realDonaldTrump,"I will be doing the @TODAYshow with my wife, Melania, and the rest of my family in a major Town Hall. Hopefully, it will be fun! Enjoy.7A.M.",2016-04-21T10:14:48,2595,11705,14300,i will be doing the todayshow with my wife melania and the rest of my family in a major town hall hopefully it will be fun enjoyam,todayshow wife melania rest family major town hall hopefully fun enjoyam,Other,No,Positive,0.18125
7.23e+17,realDonaldTrump,Thank you Maryland- what a great way to conclude the day! Will be back soon. #Trump2016 https://t.co/dNeTdMENdV https://t.co/JbJYYpEsmo,2016-04-21T02:26:19,4001,12222,16223,thank you maryland what a great way to conclude the day will be back soon trump,maryland conclude,Other,No,Positive,0.4
7.23e+17,realDonaldTrump,We are going to bring steel and manufacturing back to Indiana!,2016-04-21T01:58:27,5169,15803,20972,we are going to bring steel and manufacturing back to indiana,bring steel manufacturing indiana,Other,No,Neutral,0.0
7.23e+17,realDonaldTrump,Had a meeting with the terrific @GovPenceIN of Indiana. So excited to campaign in his wonderful state! https://t.co/73uCyV6ql4,2016-04-21T01:58:17,5326,17578,22904,had a meeting with the terrific govpencein of indiana so excited to campaign in his wonderful state,meeting terrific govpencein indiana excited wonderful,Other,No,Positive,0.4583333333333333
7.23e+17,HillaryClinton,"Thank you, New York. Let's go win this nomination.
https://t.co/OVp5NTVWnU",2016-04-21T01:12:16,1416,3658,5074,thank you new york lets go win this nomination,nomination,Other,No,Positive,0.4681818181818182
7.23e+17,HillaryClinton,"""Victory"" never tasted so good. Thanks, @MikeyLikesItNY.
https://t.co/1jxm6JscOf",2016-04-20T23:22:12,865,2426,3291,victory never tasted so good thanks mikeylikesitny,victory tasted mikeylikesitny,Other,No,Positive,0.44999999999999996
7.23e+17,realDonaldTrump,"Thank you Indiana! Will be back soon!
#Trump2016 #MakeAmericaGreatAgain https://t.co/pxvSL8cs3B",2016-04-20T22:50:04,5005,14381,19386,"thank you indiana will be back soon
trump makeamericagreatagain",indiana,Other,No,Neutral,0.0
7.23e+17,HillaryClinton,"It's important that people are held accountable for water poisoning in Flint, but Congress needs to act now to help Flint families. -H",2016-04-20T21:04:55,1205,3049,4254,its important that people are held accountable for water poisoning in flint but congress needs to act now to help flint families h,held accountable water poisoning flint congress act flint families,Families,No,Positive,0.4
7.23e+17,HillaryClinton,"A fitting tribute yesterday for Susan B. Anthony, who fought to win women the right to vote: ""I voted"" stickers. https://t.co/NKyVdxfA4Z",2016-04-20T20:03:25,1162,2739,3901,a fitting tribute yesterday for susan b anthony who fought to win women the right to vote i voted stickers,fitting tribute yesterday susan anthony fought women voted stickers,Women,No,Positive,0.5285714285714286
7.23e+17,HillaryClinton,"""No more families should have to go through what we have."" —@EricaSmegs, daughter of Sandy Hook School principal
https://t.co/DCVzc2qV9A",2016-04-20T19:01:59,1122,2456,3578,no more families should have to go through what we have ericasmegs daughter of sandy hook school principal,families ericasmegs daughter sandy hook school principal,Families,No,Negative,-0.25
7.23e+17,HillaryClinton,"A woman, a leader, and a freedom fighter. I can't think of a better choice for the $20 bill than Harriet Tubman: https://t.co/YcsZC4ZrKg -H",2016-04-20T17:55:47,3137,5938,9075,a woman a leader and a freedom fighter i cant think of a better choice for the  bill than harriet tubman  h,woman leader freedom fighter choice bill harriet tubman,Other,No,Positive,0.5
7.23e+17,HillaryClinton,Hillary Clinton luchará para los inmigrantes para que todos puedan salir adelante. https://t.co/qxtCX1hbx4,2016-04-20T17:30:37,361,652,1013,hillary clinton luchar para los inmigrantes para que todos puedan salir adelante,luchar para los inmigrantes para todos puedan salir adelante,Other,No,Neutral,0.0
7.23e+17,HillaryClinton,"A homecoming, and a triumph, for Hillary Clinton in New York https://t.co/dQgcuUMl5a https://t.co/qHlgXOnGGg",2016-04-20T16:29:12,723,1709,2432,a homecoming and a triumph for hillary clinton in new york,homecoming triumph,Other,No,Positive,0.13636363636363635
7.23e+17,realDonaldTrump,#Trump360 Watch this 360 video of my speech last night at Trump Tower- https://t.co/2YT2Kxly9t,2016-04-20T16:05:36,2773,7706,10479,trump watch this  video of my speech last night at trump tower,video tower,Other,No,Neutral,0.0
7.23e+17,realDonaldTrump,Off to Indiana! #Trump2016 https://t.co/zqUdaaSaXD,2016-04-20T15:03:10,4484,14724,19208,off to indiana trump,indiana,Other,No,Neutral,0.0
7.23e+17,HillaryClinton,"""Erica has turned her sorrow into a strategy and her mourning into a movement."" —Hillary in New York last night
https://t.co/k1WtDQxrdU",2016-04-20T14:33:08,1137,2588,3725,erica has turned her sorrow into a strategy and her mourning into a movement hillary in new york last night,erica sorrow strategy mourning movement,Other,No,Positive,0.06818181818181818
7.23e+17,HillaryClinton,"""Because of you, this campaign is the only one—Democrat or Republican—to win 10 million votes.” https://t.co/kX6LMblMDD",2016-04-20T13:37:15,1038,2462,3500,because of you this campaign is the only onedemocrat or republicanto win  million votes,onedemocrat republicanto votes,Other,No,Positive,0.4
7.23e+17,realDonaldTrump,"Ted Cruz is mathematically out of winning the race. Now all he can do is be a spoiler, never a nice thing to do. I will beat Hillary!",2016-04-20T12:42:59,10163,27825,37988,ted cruz is mathematically out of winning the race now all he can do is be a spoiler never a nice thing to do i will beat hillary,mathematically winning race spoiler nice beat,Other,No,Positive,0.06666666666666667
7.23e+17,realDonaldTrump,MAKE AMERICA GREAT AGAIN! https://t.co/tK6mKZpFBl,2016-04-20T03:58:30,3873,11105,14978,make america great again,,Other,No,Positive,0.8
7.23e+17,HillaryClinton,"""New York is a place for dreaming big. But New Yorkers also like to get things done."" —Hillary https://t.co/K5uWCl3PKI",2016-04-20T03:36:54,2505,6538,9043,new york is a place for dreaming big but new yorkers also like to get things done hillary,dreaming yorkers,Other,No,Positive,0.0909090909090909
7.23e+17,realDonaldTrump,"""@bigop1: @realDonaldTrump @CNN @oreillyfactor https://t.co/vXiQru6HIE""  Wow, really nice!",2016-04-20T03:31:23,5389,14629,20018,bigop realdonaldtrump cnn oreillyfactor   wow really nice,bigop oreillyfactor nice,Other,No,Positive,0.35
7.23e+17,realDonaldTrump,"Thank you New York, I will never forget!",2016-04-20T03:22:19,6451,21727,28178,thank you new york i will never forget,forget,Other,No,Positive,0.13636363636363635
7.23e+17,HillaryClinton,¡Esta victoria es de todos ustedes Nueva York! Muchas gracias por su apoyo. Unete a la campaña aquí → https://t.co/29hAgCxpQM,2016-04-20T02:58:22,670,1495,2165,esta victoria es de todos ustedes nueva york muchas gracias por su apoyo unete a la campaa aqu,esta victoria es todos ustedes nueva muchas gracias por su apoyo unete campaa aqu,Other,No,Neutral,0.0
7.23e+17,HillaryClinton,Text CONGRATS to 47246 to tell Hillary you're with her tonight. https://t.co/ZBQ6wKlCPr,2016-04-20T02:47:30,922,3006,3928,text congrats to  to tell hillary youre with her tonight,text congrats,Other,No,Neutral,0.0
7.23e+17,HillaryClinton,“The motto of this state is ‘Excelsior’–ever upward. So let’s go out and win this election and all rise together.” https://t.co/YOH1Pk63OF,2016-04-20T02:39:02,1713,4597,6310,the motto of this state is excelsiorever upward so lets go out and win this election and all rise together,motto excelsiorever upward rise,Other,No,Positive,0.8
7.23e+17,HillaryClinton,"New Yorkers speak every language, worship every faith, and hail from every continent. 

Our diversity is a strength, not a weakness.",2016-04-20T02:34:00,1797,4103,5900,"new yorkers speak every language worship every faith and hail from every continent 

our diversity is a strength not a weakness",yorkers speak language worship faith hail continent diversity strength weakness,Other,No,Positive,0.13636363636363635
7.23e+17,HillaryClinton,"Donald Trump &amp; Ted Cruz are pushing a vision for America that's divisive &amp; dangerous.

We should be lifting people up—not tearing them down.",2016-04-20T02:32:57,1179,2980,4159,"donald trump amp ted cruz are pushing a vision for america thats divisive amp dangerous

we should be lifting people upnot tearing them down",pushing vision divisive dangerous lifting upnot tearing,Other,No,Negative,-0.37777777777777777
7.23e+17,HillaryClinton,"It’s about lifting each other up, not tearing each other down. https://t.co/mmmDVx0qZC",2016-04-20T02:31:47,1166,2280,3446,its about lifting each other up not tearing each other down,lifting tearing,Other,No,Negative,-0.13518518518518519
7.23e+17,HillaryClinton,"New York is a place to dream big—and we’re setting bold, progressive goals in this campaign. But New Yorkers also like to get things done.",2016-04-20T02:30:05,792,2077,2869,new york is a place to dream bigand were setting bold progressive goals in this campaign but new yorkers also like to get things done,dream bigand setting bold progressive goals yorkers,Other,No,Positive,0.202020202020202
7.23e+17,HillaryClinton,“The race for the Democratic nomination is in the home stretch and our goal is in sight.” https://t.co/7F8wqQhCAl,2016-04-20T02:24:46,1085,3344,4429,the race for the democratic nomination is in the home stretch and our goal is in sight,race democratic nomination home stretch goal sight,Other,No,Neutral,0.0
7.23e+17,HillaryClinton,"We did it, New York! Watch Hillary live: https://t.co/7zMQ8wFXD4",2016-04-20T02:21:28,714,2199,2913,we did it new york watch hillary live,,Other,No,Positive,0.13636363636363635
7.23e+17,HillaryClinton,Start spreading the news. https://t.co/sOc1WIwYgo,2016-04-20T02:14:59,2023,4033,6056,start spreading the news,start spreading news,Other,No,Neutral,0.0
7.23e+17,HillaryClinton,Tonight's victory belongs to everyone who worked hard to get out the vote. Sign up now to keep the momentum going. https://t.co/YsjbCMtVUS,2016-04-20T02:09:34,981,2718,3699,tonights victory belongs to everyone who worked hard to get out the vote sign up now to keep the momentum going,tonights victory belongs hard sign momentum,Other,No,Negative,-0.2916666666666667
7.23e+17,HillaryClinton,"To our volunteers, organizers, and supporters who worked your hearts out in New York: This is your win. Thank you. https://t.co/sL5qKZgA8j",2016-04-20T01:56:20,2614,7618,10232,to our volunteers organizers and supporters who worked your hearts out in new york this is your win thank you,volunteers organizers supporters hearts,Other,No,Positive,0.4681818181818182
7.23e+17,HillaryClinton,Let's win this nomination. Chip in $3 to let Hillary know you've got her back all the way to the White House: https://t.co/xe2HwRD6EN,2016-04-20T01:51:59,582,1472,2054,lets win this nomination chip in  to let hillary know youve got her back all the way to the white house,nomination chip youve white house,Other,No,Positive,0.26666666666666666
7.23e+17,HillaryClinton,"Right back at you, New York. https://t.co/V0KwFRg7On",2016-04-20T01:44:34,2187,5434,7621,right back at you new york,,Other,No,Positive,0.14069264069264067
7.23e+17,HillaryClinton,"Thank you, New York. You put your faith in me 16 years ago and again tonight. I'll never stop fighting for you. -H https://t.co/Tqp8lCYhvq",2016-04-20T01:41:02,6555,16835,23390,thank you new york you put your faith in me  years ago and again tonight ill never stop fighting for you h,faith ill fighting,Other,No,Negative,-0.18181818181818182
7.23e+17,realDonaldTrump,"Thank you New York! I love you!
#MakeAmericaGreatAgain #Trump2016 https://t.co/T1J0aUwMXl",2016-04-20T01:08:36,10117,24946,35063,"thank you new york i love you
makeamericagreatagain trump",,Other,No,Positive,0.3181818181818182
7.23e+17,realDonaldTrump,".@CNN is so negative it is impossible to watch. Terrible panel, angry haters. Bill O  @oreillyfactor said such an amazing thing about me!",2016-04-20T00:54:52,4170,15153,19323,cnn is so negative it is impossible to watch terrible panel angry haters bill o  oreillyfactor said such an amazing thing about me,negative impossible terrible panel angry haters bill oreillyfactor,Other,No,Negative,-0.3111111111111111
7.23e+17,HillaryClinton,What's @HillaryClinton up to while New Yorkers vote? Check out @HFA's liveblog to find out. https://t.co/2I2PR1UY6x https://t.co/onbOd5rdNf,2016-04-20T00:45:30,302,785,1087,whats hillaryclinton up to while new yorkers vote check out hfas liveblog to find out,whats yorkers check hfas liveblog,Other,No,Positive,0.13636363636363635
7.23e+17,realDonaldTrump,"""@GreenSkyDeb: Look everybody, DonaldTrump will win it on the first ballot so keep praying!!! #TrumpTrain #Trump2016 #MakeAmericaGreatAgain""",2016-04-20T00:03:37,2952,9691,12643,greenskydeb look everybody donaldtrump will win it on the first ballot so keep praying trumptrain trump makeamericagreatagain,greenskydeb donaldtrump ballot praying trumptrain,Other,No,Positive,0.525
7.23e+17,HillaryClinton,"A couple of New Yorkers heading to the polls. #PrimaryDay
https://t.co/NWLHCzykyU",2016-04-19T23:52:16,686,1999,2685,a couple of new yorkers heading to the polls primaryday,couple yorkers heading polls primaryday,Other,No,Positive,0.13636363636363635
7.23e+17,realDonaldTrump,"""@keksec__org: @realDonaldTrump Your policies will make this state and country great again! #MakeAmericaGreatAgain https://t.co/SWxV3YCbqb""",2016-04-19T23:51:21,3852,14451,18303,keksecorg realdonaldtrump your policies will make this state and country great again makeamericagreatagain,keksecorg policies,Other,No,Positive,0.8
